# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 22:00:37 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8799,12304728,K07520.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.147357890,5.3410000e-05,-5.3410000e-05,133.3871000,1.490000e-02,-1.490000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.821990,51.063492,14.386
8800,12306808,K07521.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,37.878483588,9.4330000e-06,-9.4330000e-06,138.1286180,2.040000e-04,-2.040000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.110570,51.058929,13.265
8801,12306808,K07521.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,7.334073405,,,137.1334748,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.110570,51.058929,13.265
8802,12351927,K07522.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,10.116144515,7.0000000e-07,-7.0000000e-07,139.9824969,5.490000e-05,-5.490000e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.510620,51.162472,15.520
8803,12353633,K07523.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,0.684496369,4.9510000e-06,-4.9510000e-06,131.9212500,7.400000e-03,-7.400000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.524900,51.172005,13.181
8804,12353720,K07524.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.953285321,4.6700000e-07,-4.6700000e-07,133.1432000,1.930000e-04,-1.930000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.570250,51.125702,13.077
8805,12356746,K07525.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.502454299,4.0000000e-08,-4.0000000e-08,131.9221686,6.570000e-05,-6.570000e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.276920,51.135712,13.532
8806,12356914,K07526.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,27.308150159,3.9380000e-06,-3.9380000e-06,143.5043610,1.130000e-04,-1.130000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.373500,51.153381,15.529
8807,12365000,K07527.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.262742487,1.1260000e-06,-1.1260000e-06,132.1979200,7.710000e-04,-7.710000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.329070,51.137798,13.573
8808,12365015,K07528.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.595864630,,,131.9392000,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.338470,51.105068,14.343
8809,12367017,K07529.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.222127938,4.1800000e-07,-4.1800000e-07,131.8155900,2.870000e-04,-2.870000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.233920,51.141869,14.730
8810,12367310,K07530.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,8.627475562,1.1640000e-06,-1.1640000e-06,139.9908385,9.620000e-05,-9.620000e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.349950,51.123440,13.835
8811,12403968,K07531.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.589753355,1.7010000e-06,-1.7010000e-06,131.8314700,2.400000e-03,-2.400000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.337590,51.209030,15.832
8812,12418662,K07532.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.751566365,2.3530000e-06,-2.3530000e-06,131.5622670,7.110000e-04,-7.110000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.380130,51.209721,15.311
8813,12418816,K07533.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.760935268,4.5000000e-08,-4.5000000e-08,131.6357605,4.840000e-05,-4.840000e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.441930,51.224319,12.402
8814,12454800,K07534.01,,CANDIDATE,CANDIDATE,,0,0,0,0,23.378773300,8.4520000e-04,-8.4520000e-04,143.2743000,3.090000e-02,-3.090000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.297880,51.326519,13.853
8815,12458817,K07535.01,,CANDIDATE,CANDIDATE,,0,0,0,0,15.099842590,7.8700000e-05,-7.8700000e-05,140.8200000,4.590000e-03,-4.590000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.545040,51.323620,15.370
8816,12470530,K07536.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,8.207257515,5.5200000e-07,-5.5200000e-07,135.8249178,5.530000e-05,-5.530000e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.246030,51.369099,15.300
8817,12504353,K07537.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,498.688450000,4.3380000e-02,-4.3380000e-02,556.5161000,2.950000e-02,-2.950000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.863310,51.488522,15.166
8818,12506342,K07538.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,1.227751050,5.1360000e-06,-5.1360000e-06,132.5634600,3.280000e-03,-3.280000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.044770,51.415379,15.715
8819,12519942,K07539.01,,CANDIDATE,CANDIDATE,,0,0,0,0,15.341624500,1.2750000e-04,-1.2750000e-04,134.9868600,7.310000e-03,-7.310000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.283110,51.404362,14.813
8820,12555616,K07540.01,,CANDIDATE,CANDIDATE,,0,0,0,0,21.980467000,4.5230000e-04,-4.5230000e-04,150.7280000,1.800000e-02,-1.800000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.824220,51.552029,13.852
8821,12557713,K07541.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,7.214721393,9.1700000e-07,-9.1700000e-07,132.4986540,1.040000e-04,-1.040000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.082310,51.558361,14.853
8822,3123418,K07542.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,563.948540000,1.8210000e-02,-1.8210000e-02,145.5541000,1.530000e-02,-1.530000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.025450,38.213261,14.574
8823,3458687,K07543.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.983762040,1.5000000e-05,-1.5000000e-05,132.2841800,9.140000e-03,-9.140000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.087740,38.562061,12.745
8824,3749508,K07544.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,2.403704619,,,131.5641527,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.105900,38.836220,13.151
8825,3749508,K07544.02,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.065731229,5.7400000e-07,-5.7400000e-07,132.0392870,4.460000e-04,-4.460000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.105900,38.836220,13.151
8826,3955867,K07545.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,33.657668940,7.3650000e-05,-7.3650000e-05,178.4851800,1.500000e-03,-1.500000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.930080,39.072079,13.547
8827,3965201,K07546.01,,CANDIDATE,CANDIDATE,,0,0,0,0,44.113873000,1.4490000e-03,-1.4490000e-03,164.8337000,2.540000e-02,-2.540000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.310640,39.049702,12.667
8828,4074294,K07547.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.892988877,2.0160000e-06,-2.0160000e-06,131.5630300,1.780000e-03,-1.780000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.722750,39.183449,13.013
8829,4380560,K07548.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.705816203,6.2570000e-06,-6.2570000e-06,131.9449900,8.210000e-03,-8.210000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.381500,39.453732,15.062
8830,4384652,K07549.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,374.516480000,1.4540000e-03,-1.4540000e-03,430.9252400,2.500000e-03,-2.500000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.177120,39.439419,13.967
8831,4483235,K07550.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,1.760927600,1.5970000e-05,-1.5970000e-05,132.3026300,9.010000e-03,-9.010000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.233890,39.560089,13.505
8832,4662363,K07551.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,321.241942840,,,451.2907139,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.878050,39.789089,13.964
8833,4680745,K07552.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,1.463148937,9.2670000e-06,-9.2670000e-06,132.3480200,3.650000e-03,-3.650000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.773710,39.739441,11.614
8834,4851195,K07553.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,374.514471000,1.8120000e-03,-1.8120000e-03,430.9225800,3.400000e-03,-3.400000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.829410,39.912182,14.505
8835,4862924,K07554.01,,CANDIDATE,CANDIDATE,,0,0,0,0,482.620110000,3.1270000e-02,-3.1270000e-02,314.0653000,3.870000e-02,-3.870000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.276730,39.903851,14.519
8836,5024414,K07555.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,1.525924746,9.9650000e-06,-9.9650000e-06,132.6925800,6.130000e-03,-6.130000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.316380,40.186520,12.705
8837,5177065,K07556.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,1.253831620,5.4040000e-05,-5.4040000e-05,132.6237000,3.680000e-02,-3.680000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.811370,40.361938,12.005
8838,5268955,K07557.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,12.822524960,9.8560000e-05,-9.8560000e-05,137.3868282,1.310000e-02,-1.310000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.960630,40.479839,11.863
8839,5271090,K07558.01,,CANDIDATE,CANDIDATE,,0,0,0,0,10.155158700,1.4990000e-04,-1.4990000e-04,139.2920000,1.090000e-02,-1.090000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.566740,40.449902,15.413
8840,5444276,K07559.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.708965461,8.7030000e-06,-8.7030000e-06,132.2098800,9.860000e-03,-9.860000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.485530,40.630699,12.798
8841,5598645,K07560.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,0.648772102,4.2250000e-06,-4.2250000e-06,131.7450300,5.110000e-03,-5.110000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,283.780030,40.818779,11.693
8842,5696518,K07561.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.963919960,,,132.3687769,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.929080,40.917622,14.002
8843,5878506,K07562.01,,CANDIDATE,CANDIDATE,,0,0,0,0,11.768725070,,,137.1077498,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.525300,41.197231,15.327
8844,5908086,K07563.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.937051320,1.3170000e-05,-1.3170000e-05,132.0238000,1.110000e-02,-1.110000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.649960,41.113209,11.674
8845,6307243,K07564.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,451.865790000,2.2030000e-02,-2.2030000e-02,254.8061000,3.250000e-02,-3.250000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.679260,41.613731,11.020
8846,6350522,K07565.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,491.525710000,5.1310000e-02,-5.1310000e-02,248.9249000,6.170000e-02,-6.170000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.887570,41.755470,15.043
8847,6385302,K07566.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,411.540396440,,,185.3539220,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.557070,41.785770,15.352
8848,6443274,K07567.01,,CANDIDATE,CANDIDATE,,0,0,0,0,608.205720000,2.6160000e-02,-2.6160000e-02,160.7147000,3.410000e-02,-3.410000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.954380,41.826969,15.059
8849,6508734,K07568.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,480.037590000,3.7250000e-02,-3.7250000e-02,318.4745000,3.770000e-02,-3.770000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.084380,41.954060,15.644
8850,6527050,K07569.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.879851970,,,131.7662713,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.282900,41.969261,15.867
8851,6590362,K07570.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.592618966,1.6420000e-06,-1.6420000e-06,132.0989200,2.380000e-03,-2.380000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.451260,42.012489,14.973
8852,6628740,K07571.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.532854237,2.9030000e-06,-2.9030000e-06,131.9375400,4.950000e-03,-4.950000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.580780,42.061459,13.644
8853,6876575,K07572.01,,CANDIDATE,CANDIDATE,,0,0,0,0,91.069934000,7.1070000e-03,-7.1070000e-03,196.3910000,1.020000e-01,-1.020000e-01,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.513340,42.318790,9.748
8854,7031126,K07573.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.566802672,5.2970000e-06,-5.2970000e-06,131.8151100,8.690000e-03,-8.690000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.985840,42.595551,13.945
8855,7031208,K07574.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566796331,6.3390000e-06,-6.3390000e-06,131.8335000,1.060000e-02,-1.060000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.011600,42.553822,15.322
8856,7031742,K07575.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.566785459,6.1280000e-06,-6.1280000e-06,131.8299800,7.920000e-03,-7.920000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.193050,42.556541,15.329
8857,7032568,K07576.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.566792936,7.8910000e-06,-7.8910000e-06,131.8166000,1.020000e-02,-1.020000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.460330,42.581261,13.831
8858,7032687,K07577.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.566800400,5.7620000e-06,-5.7620000e-06,131.8199700,7.750000e-03,-7.750000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.494870,42.533310,15.770
8859,7115384,K07578.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566793614,1.9980000e-06,-1.9980000e-06,131.6537600,3.470000e-03,-3.470000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.032260,42.650471,10.628
8860,7116282,K07579.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.566798676,6.4460000e-06,-6.4460000e-06,131.8142200,8.380000e-03,-8.380000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.328400,42.643028,15.591
8861,7116859,K07580.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566763800,1.7790000e-05,-1.7790000e-05,131.8674000,3.090000e-02,-3.090000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.497250,42.618191,15.163
8862,7133286,K07581.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,38.510775730,1.1680000e-05,-1.1680000e-05,155.5948310,2.510000e-04,-2.510000e-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.058590,42.669567,13.035
8863,7186259,K07582.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,4.239653090,,,132.9703967,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.949950,42.741459,14.125
8864,7214090,K07583.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.577910513,2.8740000e-06,-2.8740000e-06,131.7979700,4.200000e-03,-4.200000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.694820,42.756962,15.733
8865,7281694,K07584.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,0.566807725,5.5720000e-06,-5.5720000e-06,131.7888000,4.740000e-03,-4.740000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.681670,42.809319,13.903
8866,7362450,K07585.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566807422,3.4070000e-06,-3.4070000e-06,131.8154700,6.510000e-03,-6.510000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.682830,42.932812,12.900
8867,8007262,K07586.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,1.345078434,9.9390000e-06,-9.9390000e-06,132.0421800,6.450000e-03,-6.450000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,281.884890,43.860657,12.583
8868,8096395,K07587.01,,CANDIDATE,CANDIDATE,,0,0,0,0,366.088938000,4.8840000e-03,-4.8840000e-03,165.4260000,1.070000e-02,-1.070000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.358920,43.936810,11.616
8869,8106973,K07588.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,439.107696900,5.4480000e-04,-5.4480000e-04,222.7449000,1.090000e-03,-1.090000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.019070,43.959839,15.862
8870,8168509,K07589.01,,CANDIDATE,CANDIDATE,,0,0,0,0,414.450080000,1.2100000e-02,-1.2100000e-02,318.0665000,2.450000e-02,-2.450000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.825900,44.098389,13.913
8871,8258103,K07590.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.594003994,1.9750000e-06,-1.9750000e-06,132.0705900,2.680000e-03,-2.680000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.202390,44.141750,11.548
8872,8297319,K07591.01,,CANDIDATE,CANDIDATE,,0,0,0,0,328.322110000,1.3470000e-02,-1.3470000e-02,144.0773000,3.610000e-02,-3.610000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.906950,44.291779,14.937
8873,8423344,K07592.01,,CANDIDATE,CANDIDATE,,0,0,0,0,381.979770000,3.9820000e-02,-3.9820000e-02,163.1805000,5.110000e-02,-5.110000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.968230,44.448341,15.494
8874,8444868,K07593.01,,CANDIDATE,CANDIDATE,,0,0,0,0,67.412998000,4.7310000e-03,-4.7310000e-03,196.1263000,5.870000e-02,-5.870000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.702240,44.449451,13.667
8875,8579684,K07594.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,2.088027990,2.3650000e-05,-2.3650000e-05,132.0847500,8.240000e-03,-8.240000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.200160,44.608501,12.579
8876,8649876,K07595.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,10.421278800,3.1870000e-04,-3.1870000e-04,140.6517000,2.390000e-02,-2.390000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.537480,44.711510,12.556
8877,8682094,K07596.01,,CANDIDATE,CANDIDATE,,0,0,0,0,359.824991300,,,284.5268595,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.015500,44.882050,15.733
8878,8846809,K07597.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.778705577,3.3480000e-06,-3.3480000e-06,131.6444800,2.940000e-03,-2.940000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.633030,45.076660,10.152
8879,8868686,K07598.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,4.447091070,7.0700000e-05,-7.0700000e-05,133.9044000,1.320000e-02,-1.320000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.416470,45.138889,13.510
8880,9025662,K07599.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,293.706960000,1.5540000e-02,-1.5540000e-02,350.5928000,3.530000e-02,-3.530000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.168790,45.387730,15.510
8881,9092897,K07600.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,3.916915500,,,132.2130377,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.343080,45.444969,12.940
